uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
184305,Hydroxyzine,Anxiety,"It definitely calmed my anxiety but left me drowsy. I took 25mg once a day for two weeks and was able to function somewhat normally despite the fatigue factor. After two weeks, for some reason, it began making me so tired that I was unable to function during the day. I tried halving and even quartering the amount, but it still left me unable to stay awake during the day. When I was awake, I was lethargic and depressed.",2,34,1,0,"[0.6747435927391052, 0.023953666910529137, 0.3013027310371399]","[('25', 'CARDINAL'), ('two weeks', 'DATE'), ('two weeks', 'DATE'), ('the day', 'DATE'), ('the day', 'DATE')]",[],[],
172190,Clonazepam,Anxiety,"I have been on Klonopin (Clonazapam) for 9 years and have never felt the need to increase my dose of 0.5mg in the am., and 1.0 mg in the pm. I have PTSD, and no longer have panic attacks or the General Anxiety associated with the PTSD. I might have to take it for the rest of my life, but without it my quality of life was unbearable. I don't want to go back to the panicky shaking and heart palpitations and fatigue I felt after an episode. Truly, my triggers don't even bother me that much due to this medication. It's been my saving grace.",10,7,1,0,"[0.6924660205841064, 0.025844046846032143, 0.2816898822784424]","[('Klonopin', 'PERSON'), ('9 years', 'DATE'), ('0.5', 'CARDINAL'), ('1.0', 'CARDINAL'), ('the General Anxiety', 'ORG')]",['the general anxiety'],"[{'symptom': 'the general anxiety', 'cluster': 2}]",2.0
201161,Zoloft,Depression,"I'm on day 3 of zoloft I think I'm going to stop I feel angry more depressed no motivation to do anything, feel like I can't handle my kids. Super dizzy and over it like 10x more suicidal then I've ever been. Also kind of feel numb and like I can't think properly. Not a good feeling and I don't think its worth waiting it out...",2,21,1,0,"[0.5983469486236572, 0.030456215143203735, 0.37119683623313904]","[('day 3', 'DATE'), ('10x', 'CARDINAL')]",[],[],
121323,Venlafaxine,Depression,"Thus drug is the most horrid thing I have ever been on, so far been taking 75mg for two weeks to help with my depression, I feel like a zombie always tired and always weak, just feel like vomiting or my head is pounding! Would not recommend for anyone.",1,2,1,0,"[0.6578503251075745, 0.028867866843938828, 0.313281774520874]","[('75', 'CARDINAL'), ('two weeks', 'DATE')]",[],[],
160472,Buspirone,Anxiety,"THIS IS A GREAT MEDICATION! I started off on 5 mg which didn't do much at all, so then I was bumped up to 10 mg and also put on 25 mg of zoloft. I take Buspirone 3 times a day whenever I feel anxious and it works so well for me. The only side effect that I have experienced with this are slight brain zaps, however they went away for me in 3-4 days! I recommend this highly.",9,14,0,2,"[0.19032153487205505, 0.027819933369755745, 0.7818585634231567]","[('5', 'CARDINAL'), ('10', 'CARDINAL'), ('25', 'CARDINAL'), ('3', 'CARDINAL'), ('3-4 days', 'DATE')]",[],[],
160719,Buspirone,Anxiety,"I have been taking Buspar 10mg 3 times a day for the past 3 months for anxiety and panic attacks. I think for the most part my panic attacks have subsided but still experience a bit of anxiety and increased blood pressure. I do take Xanax 0.25mg from time to time if my anxiety gets too bad or too stressed. I do notice I feel slightly lethargic and run down most of the time while I have been on this. Also after each dose I get some dizziness about 45 minutes afterwards which lasts for about 45 minutes or an hour. I used to have a spark to me before taking it, but I guess I'll take the good with the bad for the time being.",6,23,1,0,"[0.7117862105369568, 0.024259502068161964, 0.2639543116092682]","[('Buspar 10', 'PRODUCT'), ('3', 'CARDINAL'), ('the past 3 months', 'DATE'), ('Xanax', 'ORG'), ('about 45 minutes', 'TIME'), ('about 45 minutes or an hour', 'TIME')]",[],[],
93456,Vortioxetine,Depression,"I like it, I am finally able to remember times before I started feeling depressed, also I am able to connect my emotions/feelings to those memories which is great. All other ssris/snris I have taken only clouded my head and sort of numbness was always present.",8,64,0,2,"[0.36705493927001953, 0.02964172139763832, 0.6033033132553101]",[],[],[],
197729,Desvenlafaxine,Anxiety,"I have just started 50 mg of Pristiq this morning after having a mild panic attack and after about one hour I felt much better. I have had severe panic attacks and insomnia since my tubal ligation almost a year ago. I have been through a lot of medications that only left me to feel like a zombie and I am finding that you can compare yourself to others and put yourself in a box or you can realize that God made us all in a unique way and just because one drug works for one person does not mean it will work well for another. I am still going to take it one day at a time and stay in prayer that the doctors I am seeing will give me medicines to get me the balance my brain needs, to have a healthy and normal life.",8,31,0,2,"[0.4582365155220032, 0.028020638972520828, 0.5137428641319275]","[('50', 'CARDINAL'), ('Pristiq', 'ORG'), ('this morning', 'TIME'), ('about one hour', 'TIME'), ('almost a year ago', 'DATE'), ('one', 'CARDINAL'), ('one', 'CARDINAL')]",[],[],
71954,Tramadol,Depression,"I can't believe the difference tramadol has made in lifting my mood. I began tramadol for body aches and realized the mood elevation that accompanied it. I take 3 50 mg tablets per day and have had no need to increase the amount. I feel motivated and have energy probably the way most non depressed people do. I used to abuse alcohol and smoke excessively, but now have absolutely no desire to self-destruct. I am more successful and productive in my career and I believe this pill has given me my life back.",10,129,0,2,"[0.1846197247505188, 0.03417564183473587, 0.7812046408653259]","[('3 50', 'DATE')]",[],[],
178415,Duloxetine,Anxiety,"Cymbalta is a god send for me and all those people out there who suffer from depression, anxiety, bipolar disorder, diabetic nerve damage, fibromyalgia, pain or what ever else it is used for. I myself have s. A. D [social anxiety disorder] and at times depression. I was taking zoloft and I still felt the anxiety so my doctor prescribed cymbalta and it took about a week 2 actually kick in and when it did I felt it and loved it and would recommend this medication to those who are trying to find a way to help them live there life with ease. It's not a cure but it is very helpful as long as you take it when you are supposed to. Cymbalta is the best. Thanks.",10,106,0,2,"[0.47632959485054016, 0.03181125596165657, 0.49185922741889954]","[('Cymbalta', 'ORG'), ('about a week 2', 'DATE'), ('Cymbalta', 'ORG')]",[],[],
173133,Clonazepam,Anxiety,"My mom was put on o.25 mg nightly Klonopin after having likely withdrawal and memory issues from Ambien. She experienced anxiety, panic attacks and random episodes of fright/panic and memory loss. The doctors of course raised the dose to 0.5mg given the anxiety and the symptoms got worse - more anxiety, random attacks and withdrawal symptoms in the morning. So they raised it to 0.75mg and she got even worse. I had to take control of the situation and spread the medicine out to 3x 0.25. This helped significantly but nervousness continued. The doctor not understanding her sensitivity decided to reduce the frequency, not the dose and this resulted in terrible withdrawal symptoms. Now using dissolved 0.125mg rapid dissolve tablets to titrate off.",1,13,1,0,"[0.7922572493553162, 0.02465330995619297, 0.18308953940868378]","[('Klonopin', 'PERSON'), ('Ambien', 'GPE'), ('0.5', 'CARDINAL'), ('the morning', 'TIME'), ('0.75', 'CARDINAL'), ('3x 0.25', 'CARDINAL'), ('0.125', 'CARDINAL')]",[],[],
28940,Lexapro,Anxiety,"I started taking lexapro 2 years ago. I have always had bad nerves , but when my daughter graduated high school, I was suffering from the ""empty nest syndrome"". Lexapro really helped me alot and the only fall back for me was my weight gain. I went from size 10 to 16 . I am going off from the medicine now and I think that I will do okay and if I ever have to go back on something it would be this. Good Luck!",10,19,0,2,"[0.21144944429397583, 0.03537418320775032, 0.7531763911247253]","[('2 years ago', 'DATE'), ('10 to 16', 'CARDINAL'), ('Good Luck', 'PERSON')]",[],[],
62195,Citalopram,Depression,I am 14 years old and I started taking Celexa a few weeks ago for depression and I took it a couple years back for anxiety. It has worked good I have been feeling depressed since the third grade and have been having uncontrolled regretful thoughts for a while. This works and I am feeling better. It gave me such a weird feeling which I think is happiness but anyway it's new thanks to this medication.,8,52,0,2,"[0.4193035066127777, 0.029961533844470978, 0.5507349371910095]","[('14 years old', 'DATE'), ('Celexa', 'ORG'), ('a few weeks ago', 'DATE'), ('third', 'ORDINAL')]",[],[],
184024,Hydroxyzine,Anxiety,"I've had generalized anxiety for about ten years, with some panic attacks. Ended up in the ER twice in three days and saw a Dr. He prescribed hydroxyzine 25mg twice a day. Being fearful of pills, it took me a few days to give it a shot as I know many people with high anxiety are afraid of pills also and effects. I started slow and took 10mg and besides a few hot flashes an hour in ,it made me tired but relaxed. I slept fine and had no problems. I took another again today, same dose and was tired not long after. This was during the morning and I ended up literally going in and out of sleep for hours on end, hearing everything but also not awake, very strange. Anxiety a bit better, yes. Give it a try",8,16,1,0,"[0.7278221249580383, 0.022172627970576286, 0.25000515580177307]","[('about ten years', 'DATE'), ('ER', 'GPE'), ('three days', 'DATE'), ('25', 'CARDINAL'), ('a few days', 'DATE'), ('10', 'CARDINAL'), ('an hour', 'TIME'), ('today', 'DATE'), ('the morning', 'TIME'), ('hours', 'TIME')]",[],[],
177497,Duloxetine,Depression,Ive been on this medication about 3 months. At first I was scared to take it. The reviews are terrible but i have tried alot of other meds without success. I started off taking it at night but I would wake up so sore that i didnt want to move the next day. So i switched to taking it in the mornings and that symptom went away. I also had constipation pretty bad the first month but that symptom went away too. My husband noticed a change in me first. The side effects eventually went away. I upped my prescription from 30mg to 60mg after one month. Some side effects came back but again they eventually went away. I have to say this has been the best depression medicine I have been on for depression. But it hasnt done much for my social anxiety.,9,33,1,0,"[0.6497786045074463, 0.024879321455955505, 0.3253420293331146]","[('about 3 months', 'DATE'), ('first', 'ORDINAL'), ('night', 'TIME'), ('the next day', 'DATE'), ('the first month', 'DATE'), ('first', 'ORDINAL'), ('30', 'CARDINAL'), ('60', 'CARDINAL'), ('one month', 'DATE')]",[],[],
160533,Buspirone,Anxiety,"Have very bad anxiety and panic attacks. Swear this stuff don't help /relieve anxiety nor does it stop attacks. I been having panic attacks least 3 times daily. Prescribed 7.5 mg 2 x daily and all this pill does is make me dizzy, feels like I got this huge knot in my head, and there's this icky awkward slight tired feel to it. Do feel nauseous as well.: I'm 24 and been on/off klonopin 1 mg 3 times daily for yrs. I'd like to know how the hell this med can help anyone. 2nd time I've been put on buspar and it's still awful . Hope this helps someone. I'd say skip it and try gabapentin/neurontin instead if non benzos work for you. Good luck.",1,10,1,0,"[0.6227482557296753, 0.02503970079123974, 0.3522121012210846]","[('3', 'CARDINAL'), ('7.5', 'CARDINAL'), ('2', 'CARDINAL'), ('daily', 'DATE'), ('24', 'DATE'), ('1', 'CARDINAL'), ('3', 'CARDINAL'), ('daily', 'DATE'), ('2nd', 'ORDINAL'), ('gabapentin/neurontin', 'ORG')]",[],[],
